ID,Tipo,SKU,"GTIN, UPC, EAN, or ISBN",Nombre,Publicado,¿Está destacado?,Visibilidad en el catálogo,Descripción corta,Descripción,Día en que empieza el precio rebajado,Día en que termina el precio rebajado,Estado del impuesto,Clase de impuesto,¿En inventario?,Inventario,Cantidad de bajo inventario,¿Permitir reservas de productos agotados?,¿Vendido individualmente?,Peso (kg),Longitud (cm),Ancho (cm),Altura (cm),¿Permitir valoraciones de clientes?,Nota de compra,Precio rebajado,Precio normal,Categorías,Etiquetas,Clase de envío,Imágenes,Límite de descargas,Días de caducidad de la descarga,Superior,Productos agrupados,Ventas dirigidas,Ventas cruzadas,URL externa,Texto del botón,Posición
42329,simple,HSANDP22,,Prinsel Fija,1,1,visible,"Con sonido , ","Precio de comparación $990 Fija, Seminuevo sin detalle, Prinsel roja",,,taxable,,1,1,,0,0,10.07,,,,0,990,,533.5,A Jugar > Andaderas,"Fija, Polanco, Ver todo de a jugar",,"https://entrepeques.mx/wp-content/uploads/2023/12/HSANDP22-1.jpg, https://entrepeques.mx/wp-content/uploads/2023/12/HSANDP221-1.jpg, https://entrepeques.mx/wp-content/uploads/2023/12/HSANDP222-1.jpg, https://entrepeques.mx/wp-content/uploads/2023/12/HSANDP223-1.jpg",,,,,,,,,0
42340,simple,HSCARP111,,Infanti Doble,1,0,visible,"No 3en1, Reclinable, Doble, Travel System , ","Precio de comparación $4500 Gemelar Vertical, Doble, Infanti, Seminuevo sin detalle",,,taxable,,1,1,,0,0,57.09,,,,0,4500,,2322,A pasear > Carriolas,"Doble, Polanco, Ver todo de a pasear",,"https://entrepeques.mx/wp-content/uploads/2023/12/HSCARP111-1.jpg, https://entrepeques.mx/wp-content/uploads/2023/12/HSCARP1111-1.jpg, https://entrepeques.mx/wp-content/uploads/2023/12/HSCARP1112-1.jpg, https://entrepeques.mx/wp-content/uploads/2023/12/HSCARP1113-1.jpg",,,,,,,,,0
42349,simple,HSJGGP65,,Castillo Inflable,1,0,visible,"2.15 x 3.35 x 2.15 H, más resbaladilla de 1.5 m","Precio de comparación $5900 Inflable, Castillo, Nuevo, , Castillo Inflable",,,taxable,,1,1,,0,0,22.45,,,,0,5900,,5394.6,A Jugar > Juegos grandes,"Inflable, Polanco, Ver todo de a jugar",,"https://entrepeques.mx/wp-content/uploads/2023/12/HSJGGP65-1.jpg, https://entrepeques.mx/wp-content/uploads/2023/12/HSJGGP651-1.jpg, https://entrepeques.mx/wp-content/uploads/2023/12/HSJGGP652-1.jpg",,,,,,,,,0
42432,simple,HSSORP18,,Firestat Patines,1,0,visible,Sin información adicional,"Precio de comparación $790 Patines, Firestat, Seminuevo sin detalle, , Sin notas",,,taxable,,1,1,,0,0,9.62,,,,0,790,,434.5,A pasear > Sobre ruedas,"Patines, Polanco, Ver todo de a pasear",,"https://entrepeques.mx/wp-content/uploads/2024/01/HSSORP18-1.jpg, https://entrepeques.mx/wp-content/uploads/2024/01/HSSORP181-1.jpg",,,,,,,,,0
42445,simple,HSJUGP226,,Baby Alive 3 años,1,0,visible,Sin información adicional,"Precio de comparación $700 3 años, Baby Alive, Seminuevo sin detalle, ",,,taxable,,1,1,,0,0,3.06,,,,0,700,,275,A Jugar > Juguetes,"3 años, Polanco, Ver todo de a jugar",,https://entrepeques.mx/wp-content/uploads/2024/01/HSJUGP226-1.jpg,,,,,,,,,0
42577,simple,HSJGGP69,,Baby Einstein,1,0,visible,,"Precio de comparación $2000 Cubos, Baby Einstein, Seminuevo sin detalle",,,taxable,,1,1,,0,0,22.45,,,,0,2000,,1282.5,A Jugar > Juegos grandes,"Cubos, Polanco, Ver todo de a jugar",,"https://entrepeques.mx/wp-content/uploads/2024/01/HSJGGP69-1.jpg, https://entrepeques.mx/wp-content/uploads/2024/01/HSJGGP691-1.jpg, https://entrepeques.mx/wp-content/uploads/2024/01/HSJGGP692-1.jpg, https://entrepeques.mx/wp-content/uploads/2024/01/HSJGGP693-1.jpg",,,,,,,,,0
42601,simple,HSTYBP48,,Paris R-12 / 2-3a,1,0,visible,"Ruedas Aux., No incluye reflector","Precio de comparación $2500 R-12 / 2-3a, Paris, Seminuevo con leve detalle estético",,,taxable,,1,1,,0,0,29.23,,,,0,2500,,1250,A pasear > Triciclos y bicicletas,"Polanco, R-12 / 2-3a, Ver todo de a pasear",,"https://entrepeques.mx/wp-content/uploads/2024/01/HSTYBP48-1.jpg, https://entrepeques.mx/wp-content/uploads/2024/01/HSTYBP481-1.jpg, https://entrepeques.mx/wp-content/uploads/2024/01/HSTYBP482-1.jpg, https://entrepeques.mx/wp-content/uploads/2024/01/HSTYBP483-1.jpg",,,,,,,,,0
42612,simple,HSJUGP228,,Mattel 5 años y más,1,0,visible,Sin información adicional,"Precio de comparación $1790 5 años y más, Mattel, Seminuevo sin detalle, , Carruaje cenicienta",,,taxable,,1,1,,0,0,3.06,,,,0,1790,,654.5,A Jugar > Juguetes,"5 años y más, Polanco, Ver todo de a jugar",,"https://entrepeques.mx/wp-content/uploads/2024/01/HSJUGP228-1.jpg, https://entrepeques.mx/wp-content/uploads/2024/01/HSJUGP2281-1.jpg",,,,,,,,,0
42642,simple,HSANDP23,,Chicco Plegable,1,1,visible,"Con sonido , ","Precio de comparación $2500 Plegable, Seminuevo sin detalle, , Morada",,,taxable,,1,2,,0,0,10.07,,,,0,2500,,1350,A Jugar > Andaderas,"Plegable, Polanco, Ver todo de a jugar",,"https://entrepeques.mx/wp-content/uploads/2024/01/HSANDP23-1.jpg, https://entrepeques.mx/wp-content/uploads/2024/01/HSANDP231-1.jpg, https://entrepeques.mx/wp-content/uploads/2024/01/HSANDP232-1.jpg, https://entrepeques.mx/wp-content/uploads/2024/01/HSANDP233-1.jpg",,,,,,,,,0
42776,simple,HSSORP20,,Apache Scooter Grande,1,0,visible,Sin información adicional,"Precio de comparación $900 Scooter Grande, Apache, Seminuevo sin detalle, , Frozen",,,taxable,,1,1,,0,0,9.62,,,,0,900,,495,A pasear > Sobre ruedas,"Polanco, Scooter Grande, Ver todo de a pasear",,"https://entrepeques.mx/wp-content/uploads/2024/01/HSSORP20-1.jpg, https://entrepeques.mx/wp-content/uploads/2024/01/HSSORP201-1.jpg, https://entrepeques.mx/wp-content/uploads/2024/01/HSSORP202-1.jpg",,,,,,,,,0
42968,simple,HSTYBP50,,Banana Bicicleta de Equilibrio,1,0,visible,"Sin Ruedas Aux., ","Precio de comparación $1900 Bicicleta de Equilibrio, Banana, Seminuevo sin detalle, , Rosa",,,taxable,,1,1,,0,0,10,,,,0,1900,,984.5,A pasear > Triciclos y bicicletas,"Bicicleta de Equilibrio, Polanco, Ver todo de a pasear",,"https://entrepeques.mx/wp-content/uploads/2024/02/HSTYBP50-1.jpg, https://entrepeques.mx/wp-content/uploads/2024/02/HSTYBP501-1.jpg, https://entrepeques.mx/wp-content/uploads/2024/02/HSTYBP502-1.jpg, https://entrepeques.mx/wp-content/uploads/2024/02/HSTYBP503-1.jpg",,,,,,,,,0
42983,simple,HSAYDP25,,Chicco Para bebé,1,0,visible,"Regular, ","Precio de comparación $650 Para bebé, Chicco, Seminuevo sin detalle, , Posicionador",,,taxable,,1,1,,0,0,40,,,,0,650,,385,A dormir > Almohadas y donas,"Para bebé, Polanco, Ver todo de a dormir",,"https://entrepeques.mx/wp-content/uploads/2024/02/HSAYDP25-1.jpg, https://entrepeques.mx/wp-content/uploads/2024/02/HSAYDP251-1.jpg",,,,,,,,,0
42999,simple,HSHYAP59,,Esalera para baño,1,0,visible,Sin información adicional,"Precio de comparación $950 Esalera para baño, General, Seminuevo sin detalle, , Sin notas",,,taxable,,1,2,,0,0,10,,,,0,950,,495,Baño > Higiene y accesorios,"Esalera para baño, Polanco, Ver todo de en casa",,"https://entrepeques.mx/wp-content/uploads/2024/02/HSHYAP59-1.jpg, https://entrepeques.mx/wp-content/uploads/2024/02/HSHYAP591-1.jpg, https://entrepeques.mx/wp-content/uploads/2024/02/HSHYAP592-1.jpg",,,,,,,,,0
43027,simple,HSJUGP240,,Lego 5 años y más,1,0,visible,Sin información adicional,"Precio de comparación $550 5 años y más, Lego, Seminuevo sin detalle, , Escolar",,,taxable,,1,1,,0,0,40,,,,0,550,,214.5,A Jugar > Juguetes,"5 años y más, Polanco, Ver todo de a jugar",,"https://entrepeques.mx/wp-content/uploads/2024/02/HSJUGP240-1.jpg, https://entrepeques.mx/wp-content/uploads/2024/02/HSJUGP2401-1.jpg",,,,,,,,,0
43228,simple,HSPROVISIONAL005,,Chicco Completa,1,0,visible,"Accesorios completos, No mecedora, ","Precio de comparación $5995 Completa, Chicco, Seminuevo sin detalle, , Sin notas",,,taxable,,1,1,,0,0,50,,,,0,5995,,3234.6,A dormir > Cunas de viaje,"Completa, Polanco, Ver todo de a dormir",,"https://entrepeques.mx/wp-content/uploads/2024/02/HSPROVISIONAL005-1.jpg, https://entrepeques.mx/wp-content/uploads/2024/02/HSPROVISIONAL0051-1.jpg, https://entrepeques.mx/wp-content/uploads/2024/02/HSPROVISIONAL0052-1.jpg, https://entrepeques.mx/wp-content/uploads/2024/02/HSPROVISIONAL0053-1.jpg",,,,,,,,,0
43247,simple,HSPROVISIONAL010,,General Esalera para baño,1,0,visible,Sin información adicional,"Precio de comparación $950 Esalera para baño, General, Seminuevo sin detalle, , Rosa",,,taxable,,1,1,,0,0,40,,,,0,950,,495,Baño > Higiene y accesorios,"Esalera para baño, Polanco, Ver todo de en casa",,"https://entrepeques.mx/wp-content/uploads/2024/02/HSPROVISIONAL010-1.jpg, https://entrepeques.mx/wp-content/uploads/2024/02/HSPROVISIONAL0101-1.jpg",,,,,,,,,0
43262,simple,HSPROVISIONAL014,,Juego Platos y cubiertos,1,0,visible,Sin información adicional,"Precio de comparación $895 Platos, General, Nuevo, , Sin notas",,,taxable,,1,2,,0,0,30,,,,0,895,,434.5,A comer > Accesorios de alimentación,"Platos, Polanco, Ver todo de a comer",,"https://entrepeques.mx/wp-content/uploads/2024/02/HSPROVISIONAL014-1.jpg, https://entrepeques.mx/wp-content/uploads/2024/02/HSPROVISIONAL0141-1.jpg",,,,,,,,,0
43384,simple,DISP20,,Disney 6-7 años,1,0,visible,Sin información adicional,"Precio de comparación $1100 6-7 años, Disney, Seminuevo sin detalle, , Sombrerero",,,taxable,,1,1,,0,0,2,,,,0,1100,,385,A Jugar > Disfraces,"6-7 años, Polanco, Ver todo de a jugar",,https://entrepeques.mx/wp-content/uploads/2024/02/DISP20.jpg,,,,,,,,,0
43386,simple,AUTP109,,Mon Caramel  Autoasientos 0-18 a 25 kg,1,0,visible,"Reclinable, Cinturón de Seguridad, ","Precio de comparación $4500 Ajustable alturas, Autoasientos 0-18 a 25 kg, Mon Caramel , Seminuevo sin detalle, , Autoasiento colores mon caramel",,,taxable,,1,1,,0,0,40,,,,0,4500,1944,2430,A pasear > Autoasientos,"Autoasientos 0-18 a 25 Kg, Polanco, Ver todo de a pasear",,https://entrepeques.mx/wp-content/uploads/2024/02/AUTP109.jpg,,,,,,,,,0
43397,simple,HSJUGP89-1,,Paw Patrol 3 años,1,0,visible,Trailer estacion,"Precio de comparación $2150 3 años, Paw Patrol, Seminuevo sin detalle, , Estacion de autos",,,taxable,,1,1,,0,0,,,,,0,2150,,814,A Jugar > Juguetes,"3 años, Polanco, Ver todo de a jugar",,"https://entrepeques.mx/wp-content/uploads/2022/12/Trailer-Paw-Patrol-4.jpeg, https://entrepeques.mx/wp-content/uploads/2022/12/Trailer-Paw-Patrol-1.jpeg, https://entrepeques.mx/wp-content/uploads/2022/12/Trailer-Paw-Patrol-4.jpeg",,,,,,,,,0
43412,simple,DISP23,,Disney 6-7 años,1,0,visible,Sin información adicional,"Precio de comparación $1250 6-7 años, Disney, Seminuevo sin detalle, , Descendent",,,taxable,,1,1,,0,0,2,,,,0,1250,,467.5,A Jugar > Disfraces,"6-7 años, Polanco, Ver todo de a jugar",,"https://entrepeques.mx/wp-content/uploads/2024/02/DISP23.png, https://entrepeques.mx/wp-content/uploads/2024/02/DISP231.png",,,,,,,,,0
43442,simple,CARP126,,Chicco Sin portabebé,1,0,visible,"No 3en1, Reclinable, Sencilla, No Travel System, ","Precio de comparación $12500 Para correr , Sin portabebé, Chicco, Seminuevo sin detalle,  Active para correr",,,taxable,,1,1,,0,0,60,,,,0,12500,5495,5929.2,A pasear > Carriolas,"Polanco, Sin Portabebé, Ver todo de a pasear",,"https://entrepeques.mx/wp-content/uploads/2024/03/CARP126.jpg, https://entrepeques.mx/wp-content/uploads/2024/03/CARP1261.jpg, https://entrepeques.mx/wp-content/uploads/2024/03/CARP1262.jpg, https://entrepeques.mx/wp-content/uploads/2024/03/CARP1263.jpg",,,,,,,,,0
